fecha,caudal
2025-01-29 00:42:00.004389,300.0
2025-01-29 00:43:00.032456,304.0
2025-01-29 00:44:00.000406,304.0
2025-01-29 00:45:00.140352,204.0
2025-01-29 00:46:00.134615,296.0
2025-01-29 00:47:00.150450,304.0
2025-01-29 00:48:00.110336,200.0
2025-01-29 00:49:00.095917,296.0
2025-01-29 00:50:00.023855,304.0
2025-01-29 00:51:00.071807,300.0
2025-01-29 00:52:00.075148,196.0
2025-01-29 00:53:00.102832,300.0
2025-01-29 00:54:00.051923,304.0
2025-01-29 00:55:00.004701,200.0
2025-01-29 00:56:00.062812,296.0
2025-01-29 00:57:00.152404,304.0
2025-01-29 00:58:00.058834,304.0
2025-01-29 00:59:00.135524,200.0
2025-01-29 01:00:00.114578,300.0
2025-01-29 01:01:00.014391,300.0
2025-01-29 01:02:00.060537,300.0
2025-01-29 01:03:00.135619,296.0
2025-01-29 01:04:00.145589,304.0
2025-01-29 01:05:00.031301,304.0
2025-01-29 01:06:00.007098,300.0
2025-01-29 01:07:00.133990,300.0
2025-01-29 01:08:00.020262,300.0
2025-01-29 01:09:00.163237,296.0
2025-01-29 01:10:00.030437,304.0
2025-01-29 01:11:00.156933,304.0
2025-01-29 01:12:00.058376,308.0
2025-01-29 01:13:00.116980,404.0
2025-01-29 01:14:00.087811,300.0
2025-01-29 01:15:00.115910,304.0
2025-01-29 01:16:00.007062,300.0
2025-01-29 01:17:00.094064,296.0
2025-01-29 01:18:00.029999,304.0
2025-01-29 01:19:00.094735,408.0
2025-01-29 01:20:00.150512,300.0
2025-01-29 01:21:00.051889,300.0
2025-01-29 01:22:00.154641,296.0
2025-01-29 01:23:00.029691,304.0
2025-01-29 01:24:00.012320,400.0
2025-01-29 01:25:00.131697,304.0
2025-01-29 01:26:00.085925,292.0
2025-01-29 01:27:00.153253,412.0
2025-01-29 01:28:00.047655,300.0
2025-01-29 01:29:00.026256,296.0
2025-01-29 01:30:00.058585,304.0
2025-01-29 01:31:00.042448,408.0
2025-01-29 01:32:00.095734,188.0
2025-01-29 01:33:00.138680,336.0
2025-01-29 01:34:00.132435,436.0
2025-01-29 01:35:00.067116,300.0
2025-01-29 01:36:00.024329,296.0
2025-01-29 01:37:00.032521,304.0
2025-01-29 01:38:00.044045,304.0
2025-01-29 01:39:00.039241,304.0
2025-01-29 01:40:00.162269,400.0
2025-01-29 01:41:00.009612,304.0
2025-01-29 01:42:00.124735,304.0
2025-01-29 01:43:00.040718,300.0
2025-01-29 01:44:00.076033,292.0
2025-01-29 01:45:00.050830,304.0
2025-01-29 01:46:00.192,304.0
2025-01-29 01:47:00.132491,308.0
2025-01-29 01:48:00.084618,300.0
2025-01-29 01:49:00.081625,324.0
2025-01-29 01:50:00.082998,420.0
2025-01-29 01:51:00.096349,300.0
2025-01-29 01:52:00.086939,316.0
2025-01-29 01:53:00.164010,300.0
2025-01-29 01:54:00.149423,296.0
2025-01-29 01:55:00.246110,364.0
2025-01-29 01:56:00.074217,320.0
2025-01-29 01:57:00.173319,404.0
2025-01-29 01:58:00.000567,300.0
2025-01-29 01:59:00.138974,320.0
2025-01-29 02:00:00.048994,296.0
2025-01-29 02:01:00.168494,308.0
2025-01-29 02:02:00.194619,352.0
2025-01-29 02:03:00.142272,312.0
2025-01-29 02:04:00.036063,408.0
2025-01-29 02:05:00.058684,300.0
2025-01-29 02:06:00.013494,328.0
2025-01-29 02:07:00.024371,296.0
2025-01-29 02:08:00.168587,404.0
2025-01-29 02:09:00.057535,300.0
2025-01-29 02:10:00.089535,296.0
2025-01-29 02:11:00.016490,304.0
2025-01-29 02:12:00.004198,304.0
2025-01-29 02:13:00.089466,296.0
2025-01-29 02:14:00.052063,300.0
2025-01-29 02:15:00.057168,408.0
2025-01-29 02:16:00.156925,196.0
2025-01-29 02:17:00.053684,0.0
2025-01-29 02:18:00.133605,0.0
2025-01-29 02:19:00.025549,0.0
2025-01-29 02:20:00.069119,0.0
2025-01-29 02:21:00.184621,0.0
2025-01-29 02:22:00.110196,96.0
2025-01-29 02:23:00.016435,96.0
2025-01-29 02:24:00.072383,304.0
2025-01-29 02:25:00.103891,300.0
2025-01-29 02:26:00.031150,344.0
2025-01-29 02:27:00.006304,316.0
2025-01-29 02:28:00.156162,304.0
2025-01-29 02:29:00.007803,312.0
2025-01-29 02:30:00.102509,232.0
2025-01-29 02:31:00.142004,456.0
2025-01-29 02:32:00.022276,300.0
2025-01-29 02:33:00.167063,200.0
2025-01-29 02:34:00.077863,432.0
2025-01-29 02:35:00.135747,296.0
2025-01-29 02:36:00.092115,300.0
2025-01-29 02:37:00.055072,304.0
2025-01-29 02:38:00.064452,324.0
2025-01-29 02:39:00.057723,192.0
2025-01-29 02:40:00.095168,496.0
2025-01-29 02:41:00.143707,108.0
2025-01-29 02:42:00.077329,320.0
2025-01-29 02:43:00.149045,480.0
2025-01-29 02:44:00.091854,296.0
2025-01-29 02:45:00.120468,296.0
2025-01-29 02:46:00.085157,300.0
2025-01-29 02:47:00.105825,308.0
2025-01-29 02:48:00.007819,304.0
2025-01-29 02:49:00.014789,304.0
2025-01-29 02:50:00.024935,296.0
2025-01-29 02:51:00.050524,404.0
2025-01-29 02:52:00.098693,104.0
2025-01-29 02:53:00.076697,492.0
2025-01-29 02:54:00.108599,300.0
2025-01-29 02:55:00.125171,292.0
2025-01-29 02:56:00.017598,304.0
2025-01-29 02:57:00.027264,296.0
2025-01-29 02:58:00.088001,304.0
2025-01-29 02:59:00.077597,312.0
2025-01-29 03:00:00.139500,400.0
2025-01-29 03:01:00.021844,300.0
2025-01-29 03:02:00.018280,292.0
2025-01-29 03:03:00.094747,304.0
2025-01-29 03:04:00.011915,208.0
2025-01-29 03:05:00.082457,356.0
2025-01-29 03:06:00.136008,428.0
2025-01-29 03:07:00.016944,304.0
2025-01-29 03:08:00.055957,296.0
2025-01-29 03:09:00.101839,300.0
2025-01-29 03:10:00.014872,300.0
2025-01-29 03:11:00.059572,304.0
2025-01-29 03:12:00.013698,300.0
2025-01-29 03:13:00.050816,296.0
2025-01-29 03:14:00.151128,408.0
2025-01-29 03:15:00.113863,296.0
2025-01-29 03:16:00.176248,304.0
2025-01-29 03:17:00.047669,300.0
2025-01-29 03:18:00.133626,296.0
2025-01-29 03:19:00.114906,300.0
2025-01-29 03:20:00.062804,300.0
2025-01-29 03:21:00.123774,300.0
2025-01-29 03:22:00.191840,308.0
2025-01-29 03:23:00.107469,320.0
2025-01-29 03:24:00.157511,252.0
2025-01-29 03:25:00.069625,420.0
2025-01-29 03:26:00.070963,308.0
2025-01-29 03:27:00.002003,296.0
2025-01-29 03:28:00.144567,296.0
2025-01-29 03:29:00.108469,0.0
2025-01-29 03:30:00.036792,0.0
2025-01-29 03:31:00.063125,0.0
2025-01-29 03:32:00.097992,0.0
2025-01-29 03:33:00.095273,0.0
2025-01-29 03:34:00.112173,0.0
2025-01-29 03:35:00.155940,0.0
2025-01-29 03:36:00.078709,0.0
2025-01-29 03:37:00.129724,0.0
2025-01-29 03:38:00.074530,0.0
2025-01-29 03:39:00.004288,0.0
2025-01-29 03:40:00.129140,0.0
2025-01-29 03:41:00.033293,0.0
2025-01-29 03:42:00.133067,0.0
2025-01-29 05:18:00.139855,42880344.0
2025-01-31 01:52:00.032061,54
2025-01-31 01:53:00.025707,0
2025-01-31 01:56:00.110843,54
2025-01-31 01:57:00.054382,54
2025-01-31 01:59:00.075019,54
2025-01-31 02:34:26.734778,54
2025-01-31 02:37:55.968011,54
2025-01-31 02:38:05.811480,0
2025-01-31 02:38:07.436543,0
2025-01-31 02:38:09.265487,0
2025-01-31 02:41:30.604264,54
2025-01-31 02:41:52.825640,0
2025-01-31 02:59:30.373218,54
2025-01-31 03:01:13.721428,54
2025-01-31 03:01:25.827460,54
2025-01-31 03:02:55.276602,54
2025-01-31 03:17:00.088802,43561304.0
2025-01-31 03:18:00.085692,228.0
2025-01-31 03:19:00.160891,332.0
2025-01-31 03:20:00.148443,324.0
2025-01-31 03:21:00.115734,332.0
2025-01-31 03:22:00.148981,232.0
2025-01-31 03:23:00.133122,332.0
2025-01-31 03:24:00.022528,336.0
2025-01-31 03:25:00.055214,324.0
2025-01-31 03:26:00.146575,232.0
2025-01-31 03:27:00.109432,332.0
2025-01-31 03:28:00.141556,224.0
2025-01-31 03:29:00.111046,332.0
2025-01-31 03:30:00.081704,224.0
2025-01-31 03:31:00.095899,332.0
2025-01-31 03:32:00.053945,324.0
2025-01-31 03:33:00.046266,232.0
2025-01-31 03:34:00.095492,332.0
2025-01-31 03:35:00.117613,220.0
2025-01-31 03:36:00.105827,332.0
2025-01-31 03:37:00.100774,328.0
2025-01-31 03:38:00.098880,228.0
2025-01-31 03:39:00.159016,336.0
2025-01-31 03:40:00.124500,320.0
2025-01-31 03:41:00.114578,236.0
2025-01-31 03:42:00.161015,324.0
2025-01-31 03:43:00.020692,224.0
2025-01-31 03:44:00.161811,336.0
2025-01-31 03:45:00.184401,224.0
2025-01-31 03:46:00.025093,332.0
2025-01-31 03:47:00.166377,220.0
2025-01-31 03:48:00.161233,332.0
2025-01-31 03:49:00.144448,324.0
2025-01-31 03:50:00.156134,232.0
2025-01-31 03:51:00.165531,320.0
2025-01-31 03:52:00.025236,228.0
2025-01-31 03:53:00.032568,332.0
2025-01-31 03:54:00.021936,324.0
2025-01-31 03:55:00.030648,232.0
2025-01-31 03:56:00.009358,332.0
2025-01-31 03:57:00.140762,220.0
2025-01-31 03:58:00.021242,332.0
2025-01-31 03:59:00.126603,324.0
2025-01-31 04:00:00.065496,228.0
2025-01-31 04:01:00.124946,332.0
2025-01-31 04:02:00.123517,324.0
2025-01-31 04:03:00.085387,232.0
2025-01-31 04:04:00.137267,332.0
2025-01-31 04:05:00.156834,324.0
2025-01-31 04:06:00.151612,228.0
2025-01-31 04:07:00.137492,332.0
2025-01-31 04:08:00.124207,336.0
2025-01-31 04:09:00.126939,320.0
2025-01-31 04:10:00.024146,228.0
2025-01-31 04:11:00.132254,332.0
2025-01-31 04:12:00.178210,328.0
2025-01-31 04:13:00.152545,228.0
2025-01-31 04:14:00.155967,324.0
2025-01-31 04:15:00.081992,228.0
2025-01-31 04:16:00.139271,332.0
2025-01-31 04:17:00.085593,320.0
2025-01-31 04:18:00.056184,232.0
2025-01-31 04:19:00.140992,332.0
2025-01-31 04:20:00.166797,328.0
2025-01-31 04:21:00.060325,228.0
2025-01-31 04:22:00.161456,332.0
2025-01-31 04:23:00.026993,224.0
2025-01-31 04:24:00.062534,328.0
2025-01-31 04:25:00.010826,324.0
2025-01-31 04:26:00.159880,228.0
2025-01-31 04:27:00.044582,324.0
2025-01-31 04:28:00.024246,228.0
2025-01-31 04:29:00.147980,332.0
2025-01-31 04:30:00.141222,324.0
2025-01-31 04:31:00.146719,232.0
2025-01-31 04:32:00.116920,324.0
2025-01-31 04:33:00.169244,224.0
2025-01-31 04:34:00.032038,320.0
2025-01-31 04:35:00.150359,232.0
2025-01-31 04:36:00.024781,332.0
2025-01-31 04:37:00.009057,220.0
2025-01-31 04:38:00.141326,332.0
2025-01-31 04:39:00.031955,324.0
2025-01-31 04:40:00.158661,232.0
2025-01-31 04:41:00.149281,328.0
2025-01-31 04:42:00.012995,220.0
2025-01-31 04:43:00.007741,324.0
2025-01-31 04:44:00.026394,228.0
2025-01-31 04:45:00.081414,332.0
2025-01-31 04:46:00.039298,320.0
2025-01-31 04:47:00.033616,228.0
2025-01-31 04:48:00.043395,324.0
2025-01-31 04:49:00.028290,228.0
2025-01-31 04:50:00.012891,332.0
2025-01-31 04:51:00.164475,332.0
2025-01-31 04:52:00.017060,328.0
2025-01-31 04:53:00.040609,228.0
2025-01-31 04:54:00.039315,332.0
2025-01-31 04:55:00.102070,0.0
2025-01-31 04:56:00.028152,0.0
2025-01-31 04:57:00.049541,0.0
2025-01-31 04:58:00.034886,0.0
2025-01-31 04:59:00.036936,0.0
2025-01-31 05:00:00.100865,108.0
2025-01-31 05:01:00.042340,108.0
2025-01-31 05:02:00.039724,328.0
2025-01-31 05:03:00.042316,320.0
2025-01-31 05:04:00.011466,228.0
2025-01-31 05:05:00.089795,328.0
2025-01-31 05:06:00.021629,216.0
2025-01-31 05:07:00.037778,324.0
2025-01-31 05:08:00.080764,320.0
2025-01-31 05:09:00.090270,224.0
2025-01-31 22:34:00.241710,43852548.0
2025-01-31 22:35:00.025793,328.0
2025-01-31 22:36:00.023145,336.0
2025-01-31 22:37:00.153416,336.0
2025-01-31 22:38:00.036804,43853884.0
2025-01-31 22:39:00.142186,332.0
2025-01-31 22:40:00.043028,332.0
2025-01-31 22:41:00.056033,0.0
2025-01-31 22:42:00.093185,0.0
2025-01-31 22:43:00.170145,0.0
2025-01-31 22:44:00.043119,0.0
2025-01-31 22:45:00.091010,0.0
2025-01-31 22:46:00.087906,0.0
2025-01-31 22:47:00.035837,0.0
2025-01-31 22:48:00.162327,0.0
2025-01-31 22:49:00.056606,0.0
2025-01-31 22:50:00.050987,0.0
2025-01-31 22:51:00.136264,0.0
2025-01-31 22:52:00.079692,0.0
2025-01-31 22:53:00.080024,0.0
2025-01-31 22:54:00.163677,0.0
2025-01-31 22:55:00.078749,0.0
2025-01-31 22:56:00.182850,0.0
2025-01-31 22:57:00.161968,0.0
2025-01-31 22:58:00.194075,0.0
2025-01-31 22:59:00.143606,0.0
2025-01-31 23:00:00.133283,108.0
2025-01-31 23:01:00.131782,0.0
2025-01-31 23:02:00.103993,224.0
2025-01-31 23:03:00.068626,328.0
2025-01-31 23:04:00.115490,336.0
2025-01-31 23:05:00.163108,228.0
2025-01-31 23:06:00.042065,332.0
2025-01-31 23:07:00.038277,336.0
2025-01-31 23:08:00.088477,336.0
2025-01-31 23:09:00.110758,332.0
2025-01-31 23:10:00.128776,328.0
2025-01-31 23:11:00.086831,328.0
2025-01-31 23:12:00.048883,336.0
2025-01-31 23:13:00.182830,332.0
2025-01-31 23:14:00.159874,328.0
2025-01-31 23:15:00.142913,328.0
2025-01-31 23:16:00.153934,336.0
2025-01-31 23:17:00.012052,232.0
2025-01-31 23:18:00.149995,336.0
2025-01-31 23:19:00.116044,320.0
2025-01-31 23:20:00.051145,336.0
2025-01-31 23:21:00.100144,328.0
2025-01-31 23:22:00.106168,232.0
2025-01-31 23:23:00.107197,336.0
2025-01-31 23:24:00.115222,336.0
2025-01-31 23:25:00.174215,336.0
2025-01-31 23:26:00.159251,336.0
2025-01-31 23:27:00.107312,324.0
2025-01-31 23:28:00.167305,332.0
2025-01-31 23:29:00.161336,332.0
2025-01-31 23:30:00.168361,328.0
2025-01-31 23:31:00.187379,336.0
2025-01-31 23:32:00.074478,336.0
2025-01-31 23:33:00.143464,328.0
2025-01-31 23:34:00.069539,336.0
2025-01-31 23:35:00.106545,324.0
2025-01-31 23:36:00.093580,336.0
2025-01-31 23:37:00.022656,336.0
2025-01-31 23:38:00.010690,324.0
2025-01-31 23:39:00.144636,332.0
2025-01-31 23:40:00.167651,336.0
2025-01-31 23:41:00.020770,328.0
2025-01-31 23:42:00.158714,336.0
2025-01-31 23:43:00.085788,336.0
2025-01-31 23:44:00.121794,336.0
2025-01-31 23:45:00.076852,340.0
2025-01-31 23:46:00.149836,336.0
2025-01-31 23:47:00.130877,332.0
2025-01-31 23:48:00.168881,332.0
2025-01-31 23:49:00.061978,328.0
2025-01-31 23:50:00.094984,228.0
2025-01-31 23:51:00.181963,336.0
2025-01-31 23:52:00.154007,336.0
2025-01-31 23:53:00.069089,336.0
2025-01-31 23:54:00.032140,324.0
2025-01-31 23:55:00.036168,336.0
2025-01-31 23:56:00.091162,332.0
2025-01-31 23:57:00.105183,228.0
2025-01-31 23:58:00.103212,332.0
2025-01-31 23:59:00.171199,336.0
2025-02-01 00:00:00.105269,336.0
2025-02-01 00:01:00.030375,320.0
2025-02-01 00:02:00.079373,228.0
2025-02-01 00:03:00.096391,332.0
2025-02-01 00:04:00.098419,336.0
2025-02-01 00:05:00.198745,224.0
2025-02-01 00:06:00.030285,0.0
2025-02-01 00:07:00.026316,0.0
2025-02-01 00:08:00.104298,0.0
2025-02-01 00:09:00.167286,0.0
2025-02-01 00:10:00.090363,0.0
2025-02-01 00:11:00.116376,0.0
2025-02-01 00:12:00.115406,0.0
2025-02-01 00:13:00.109437,0.0
2025-02-01 00:14:00.083483,0.0
2025-02-01 00:15:00.016556,0.0
2025-02-01 00:16:00.146504,0.0
2025-02-01 00:17:00.139536,0.0
2025-02-01 00:18:00.107583,0.0
2025-02-01 00:19:00.114607,0.0
2025-02-01 00:20:00.055674,0.0
2025-02-01 00:21:00.086682,0.0
2025-02-01 00:22:00.030747,0.0
2025-02-01 00:23:00.148703,0.0
2025-02-01 00:24:00.021810,0.0
2025-02-01 00:25:00.174744,0.0
2025-02-01 00:26:00.142794,0.0
2025-02-01 00:27:00.120835,0.0
2025-02-01 00:28:00.074892,0.0
2025-02-01 00:29:00.131941,0.0
2025-02-01 00:30:00.087996,0.0
2025-02-01 00:31:00.038058,0.0
2025-02-01 00:32:00.156014,0.0
2025-02-01 00:33:00.114067,0.0
2025-02-01 00:34:00.040143,0.0
2025-02-01 00:35:00.031176,0.0
2025-02-01 00:36:00.049194,0.0
2025-02-01 00:37:00.138169,0.0
2025-02-01 00:38:00.153188,0.0
2025-02-01 00:39:00.092255,0.0
2025-02-01 00:40:00.038318,100.0
2025-02-01 00:41:00.003368,8.0
2025-02-01 00:42:00.069356,112.0
2025-02-01 00:43:00.112358,212.0
2025-02-01 00:44:00.017449,332.0
2025-02-01 00:45:00.113416,332.0
2025-02-01 00:46:00.050484,328.0
2025-02-01 00:47:00.133460,332.0
2025-02-01 00:48:00.044544,336.0
2025-02-01 00:49:00.188487,228.0
2025-02-01 00:50:00.045603,336.0
2025-02-01 00:51:00.112590,336.0
2025-02-01 00:52:00.062649,332.0
2025-02-01 00:53:00.138632,328.0
2025-02-01 00:54:00.125667,332.0
2025-02-01 00:55:00.121700,328.0
2025-02-01 00:56:00.030785,336.0
2025-02-01 00:57:00.025817,232.0
2025-02-01 00:58:00.094804,336.0
2025-02-01 00:59:00.093833,332.0
2025-02-01 01:00:00.162819,336.0
2025-02-01 01:01:00.113877,324.0
2025-02-01 01:02:00.062939,336.0
2025-02-01 01:03:00.106939,320.0
2025-02-01 01:04:00.045008,336.0
2025-02-01 01:05:00.056030,232.0
2025-02-01 01:06:00.020081,332.0
2025-02-01 01:07:00.129043,332.0
2025-02-01 01:08:00.102088,332.0
2025-02-01 01:09:00.078132,228.0
2025-02-01 01:10:00.154113,336.0
2025-02-01 01:11:00.125161,336.0
2025-02-01 01:12:00.123189,332.0
2025-02-01 01:13:00.032276,324.0
2025-02-01 01:14:00.064286,336.0
2025-02-01 01:15:00.076305,324.0
2025-02-01 01:16:00.135299,332.0
2025-02-01 01:17:00.132330,236.0
2025-02-01 01:18:00.090385,328.0
2025-02-01 01:19:00.184355,336.0
2025-02-01 01:20:00.143410,328.0
2025-02-01 01:21:00.039503,336.0
2025-02-01 01:22:00.021542,336.0
2025-02-01 01:23:00.012581,336.0
2025-02-01 01:24:00.122537,324.0
2025-02-01 01:25:00.117569,336.0
2025-02-01 01:26:00.117598,336.0
2025-02-01 01:27:00.126653,340.0
2025-02-01 01:28:00.057723,328.0
2025-02-01 01:29:00.153694,328.0
2025-02-01 01:30:00.133735,336.0
2025-02-01 01:31:00.106782,332.0
2025-02-01 01:32:00.122800,336.0
2025-02-01 01:33:00.065864,328.0
2025-02-01 01:34:00.058897,336.0
2025-02-01 01:35:00.133880,332.0
2025-02-01 01:36:00.151898,316.0
2025-02-01 01:37:00.130970,336.0
2025-02-01 01:38:00.080031,336.0
2025-02-01 01:39:00.074064,332.0
2025-02-01 01:40:00.139052,324.0
2025-02-01 01:41:00.044141,328.0
2025-02-01 01:42:00.062157,332.0
2025-02-01 01:43:00.147135,332.0
2025-02-01 01:44:00.032233,332.0
2025-02-01 01:45:00.155187,328.0
2025-02-01 01:46:00.152218,120.0
2025-02-01 01:47:00.034320,0.0
2025-02-01 01:48:00.054336,0.0
2025-02-01 01:49:00.030380,0.0
2025-02-01 01:50:00.178318,0.0
2025-02-01 01:51:00.182364,0.0
2025-02-01 01:52:00.106440,0.0
2025-02-01 01:53:00.148443,0.0
2025-02-01 01:54:00.078515,0.0
2025-02-01 01:55:00.111523,0.0
2025-02-01 01:56:00.017611,108.0
2025-02-01 01:57:00.078601,0.0
2025-02-01 01:58:00.174572,212.0
2025-02-01 01:59:00.187592,232.0
2025-02-01 02:00:00.109669,332.0
2025-02-01 02:01:00.137681,336.0
2025-02-01 02:02:00.131714,324.0
2025-02-01 02:03:00.126746,328.0
2025-02-01 02:04:00.138767,216.0
2025-02-01 02:05:00.129802,332.0
2025-02-01 02:06:00.072865,332.0
2025-02-01 02:07:00.041914,320.0
2025-02-01 02:08:00.137884,324.0
2025-02-01 02:09:00.003996,328.0
2025-02-01 02:10:00.149934,328.0
2025-02-01 02:11:00.148964,336.0
2025-02-01 02:12:00.113015,332.0
2025-02-01 02:13:00.084062,324.0
2025-02-01 02:14:00.024127,336.0
2025-02-01 02:15:00.077123,324.0
2025-02-01 02:16:00.162100,332.0
2025-02-01 02:17:00.009222,336.0
2025-02-01 02:18:00.165156,332.0
2025-02-01 02:19:00.116215,336.0
2025-02-01 02:20:00.004313,328.0
2025-02-01 02:21:00.120270,332.0
2025-02-01 02:22:00.140288,328.0
2025-02-01 02:23:00.160303,332.0
2025-02-01 02:24:00.060394,332.0
2025-02-01 02:25:00.124383,336.0
2025-02-01 02:26:00.163388,332.0
2025-02-01 02:27:00.072474,332.0
2025-02-01 02:28:00.149454,336.0
2025-02-01 02:29:00.171471,228.0
2025-02-01 02:30:00.045577,328.0
2025-02-01 02:31:00.173527,336.0
2025-02-01 02:32:00.044635,332.0
2025-02-01 02:33:00.153597,332.0
2025-02-01 02:34:00.088697,332.0
2025-02-01 02:35:00.154684,336.0
2025-02-01 02:36:00.010854,332.0
2025-02-01 02:37:00.146799,332.0
2025-02-01 02:38:00.170811,336.0
2025-02-01 02:39:00.065907,328.0
2025-02-01 02:40:00.082926,332.0
2025-02-01 02:41:00.152911,340.0
2025-02-01 02:42:00.121959,324.0
2025-02-01 02:43:00.139975,324.0
2025-02-01 02:44:00.143004,332.0
2025-02-01 02:45:00.069078,336.0
2025-02-01 02:46:00.155055,328.0
2025-02-01 02:47:00.094122,328.0
2025-02-01 02:48:00.056171,228.0
2025-02-01 02:49:00.071191,332.0
2025-02-01 02:50:00.163163,328.0
2025-02-01 02:51:00.172188,320.0
2025-02-01 02:52:00.046295,336.0
2025-02-01 02:53:00.077303,328.0
2025-02-01 02:54:00.180268,316.0
2025-02-01 02:55:00.060372,332.0
2025-02-01 02:56:00.149348,332.0
2025-02-01 02:57:00.064428,224.0
2025-02-01 02:58:00.021483,336.0
2025-02-01 02:59:00.192406,328.0
2025-02-01 03:00:00.184440,328.0
2025-02-01 03:01:00.018573,224.0
2025-02-01 03:02:00.107547,0.0
2025-02-01 03:03:00.111572,0.0
2025-02-01 03:04:00.082026,0.0
2025-02-01 03:05:00.041059,0.0
2025-02-01 03:06:00.016278,0.0
2025-02-01 03:07:00.006287,0.0
2025-02-01 03:08:00.238175,0.0
2025-02-01 03:09:00.050984,0.0
2025-02-01 03:10:00.030024,0.0
2025-02-01 03:11:00.063031,0.0
2025-02-01 03:12:00.077054,0.0
2025-02-01 03:13:00.178085,0.0
2025-02-01 03:14:00.101161,0.0
2025-02-01 03:15:00.081234,0.0
2025-02-01 03:16:00.092260,0.0
2025-02-01 03:17:00.098281,112.0
2025-02-01 03:18:00.110303,108.0
2025-02-01 03:19:00.142312,100.0
2025-02-01 03:20:00.103365,224.0
2025-02-01 03:21:00.119384,336.0
2025-02-01 03:22:00.104455,324.0
2025-02-01 03:23:00.148457,332.0
2025-02-01 03:24:00.097519,324.0
2025-02-01 03:25:00.142553,320.0
2025-02-01 03:26:00.128589,328.0
2025-02-01 03:27:00.104635,432.0
2025-02-01 03:28:00.125692,328.0
2025-02-01 03:29:00.088786,316.0
2025-02-01 03:30:00.105805,324.0
2025-02-01 03:31:00.133882,320.0
2025-02-01 03:32:00.023978,428.0
2025-02-01 03:33:00.125942,320.0
2025-02-01 03:37:00.245598,43922512.0
2025-02-01 03:38:00.102811,432.0
2025-02-01 03:39:00.023981,328.0
2025-02-01 03:40:00.033684,328.0
2025-02-01 03:41:00.106763,320.0
2025-02-01 03:42:00.131870,324.0
2025-02-01 03:43:00.152980,324.0
2025-02-01 03:44:00.085145,320.0
2025-02-01 03:45:00.113251,332.0
2025-02-01 03:46:00.191326,428.0
2025-02-01 03:47:00.049538,328.0
2025-02-01 03:48:00.059654,328.0
2025-02-01 03:49:00.140729,328.0
2025-02-01 03:50:00.092882,332.0
2025-02-01 03:51:00.181950,320.0
2025-02-01 03:52:00.088842,332.0
2025-02-01 03:53:00.083493,320.0
2025-02-01 03:54:00.077448,428.0
